,Unnamed: 0,issuekey,title,description,storypoint
114,114,JSW-4792,user would like see status issue detail view work plan user would like see status issue detail view work plan status icon may gone soon anyway,"As a user, I would like to see the status of an issue in the detail view (in work and plan) user would like see status issue detail view work plan status icon may gone soon anyway",2
115,115,JSW-4794,nan,,2
116,116,JSW-4812,prompt user resolve parent done prompt user resolve parent done parent strategy,MVR: Prompt the user to resolve the parent when the subtasks are all done  prompt user resolve parent done parent strategy,8
117,117,JSW-4813,prompt end sprint unfinished parent complete exist prompt end sprint unfinished parent complete exist offer continue cancel note user go back backlog list,MVR: Prompt at the end of a Sprint if unfinished parent stories with all complete subtasks exist prompt end sprint unfinished parent complete exist offer continue cancel note user go back backlog list,5
118,118,JSW-4862,story complete parent show user advance parent try resolve issue story complete parent show user advance parent try resolve issue clarification summary need appear parent status sync show status parent minimum,MV?: When all of the subtasks of a story are complete but the parent is not show an affordance that can be clicked by the user to advance the parent (and try to resolve the issue) story complete parent show user advance parent try resolve issue clarification summary need appear parent status sync show status parent minimum,5
119,119,JSW-4863,implement skinny detail view implement skinny detail view traverse n p fixed visible right currently selected column,MV?: Implement the skinny detail view implement skinny detail view traverse n p fixed visible right currently selected column,20
120,120,JSW-4864,user would like go default home page user would like go default home page story page feature currently per user dark feature could add button make available board page,As a user I would like to go to GH as my default JIRa home page user would like go default home page story page feature currently per user dark feature could add button make available board page,1
121,121,JSW-4877,nan,,5
122,122,JSW-4888,agile issue web panel display scrum information issue agile issue web panel display scrum information issue complex one let break providing web panel view issue page display scrum information information displayed list issue part broken two active provide link go sprint going rapid board sprint available go calculated user action valid calculated based user permission see well issue filter board scrum considered valid user shown message multiple valid user choose one one valid board user chosen board user instantly user precise location sprint chosen board sprint active location work mode board sprint location retrospective report sprint board, MVR: Agile issue web panel to display Scrum information of an issue agile issue web panel display scrum information issue complex one let break providing web panel view issue page display scrum information information displayed list issue part broken two active provide link go sprint going rapid board sprint available go calculated user action valid calculated based user permission see well issue filter board scrum considered valid user shown message multiple valid user choose one one valid board user chosen board user instantly user precise location sprint chosen board sprint active location work mode board sprint location retrospective report sprint board,8
123,123,JSW-4906,nan,,2
124,124,JSW-4910,enhance sprint report enhance sprint report include start end actual end triggered hit complete button divide sprint include status item end sprint include estimate statistic item ideally time item added sprint current easy include sum statistic e velocity call added removed,Enhance Sprint Report  enhance sprint report include start end actual end triggered hit complete button divide sprint include status item end sprint include estimate statistic item ideally time item added sprint current easy include sum statistic e velocity call added removed,8
125,125,JSW-4911,implement sprint chart implement sprint chart estimation statistic field assuming time option,Implement Sprint Burndown chart (for Numeric Fields) implement sprint chart estimation statistic field assuming time option,5
126,126,JSW-4913,make sprint chart use estimate board way make sprint chart use estimate board way estimate burned happen time spent added sprint beginning shown scope change removed sprint beginning shown scope change,Make the Sprint Burndown chart use remaining estimate when the board has been configured that way make sprint chart use estimate board way estimate burned happen time spent added sprint beginning shown scope change removed sprint beginning shown scope change,20
127,127,JSW-4914,add tab detail view plan mode add tab detail view plan mode add new tab add button sub task show summary key status estimate edit button edit delete button,Add a subtasks tab to the detail view on plan mode  add tab detail view plan mode add new tab add button sub task show summary key status estimate edit button edit delete button,8
128,128,JSW-4915,allow backlog item estimation statistic selected field issue allow backlog item estimation statistic selected field issue allow backlog item estimation statistic scrum rapid board selected default story point field also possible set field show backlog item estimation statistic plan mode lozenge use lozenge detail view card view label unit estimate hover show unit,Allow the backlog item estimation statistic to be selected as any numeric field in the issue allow backlog item estimation statistic selected field issue allow backlog item estimation statistic scrum rapid board selected default story point field also possible set field show backlog item estimation statistic plan mode lozenge use lozenge detail view card view label unit estimate hover show unit,13
129,129,JSW-4916,implement velocity chart implement velocity chart velocity chart show amount backlog item estimation statistic sprint sprint graph sprint sprint velocity equal sum backlog item estimate last column end sprint would also show sum estimation statistic sprint e get done estimate used time issue added sprint e start sprint item sprint start time added middle sprint graph table shown table sprint row shown along sum non sprint report link provided detailed sprint sprint last,Implement the Velocity chart implement velocity chart velocity chart show amount backlog item estimation statistic sprint sprint graph sprint sprint velocity equal sum backlog item estimate last column end sprint would also show sum estimation statistic sprint e get done estimate used time issue added sprint e start sprint item sprint start time added middle sprint graph table shown table sprint row shown along sum non sprint report link provided detailed sprint sprint last,8
130,130,JSW-4919,allow backlog item estimation statistic rapid board set original estimate allow backlog item estimation statistic rapid board set original estimate allow backlog item estimation statistic rapid board selected set original estimate,Allow the Backlog item estimation statistic for a Rapid Board to be set to Original Estimate   allow backlog item estimation statistic rapid board set original estimate allow backlog item estimation statistic rapid board selected set original estimate,13
131,131,JSW-4920,warn start sprint primary backlog item estimate set warn start sprint primary backlog item estimate set warn cancel following estimate unit estimate applied following start sprint considered scope change sprint name,Warn on start sprint if primary items do not have the backlog item estimate set warn start sprint primary backlog item estimate set warn cancel following estimate unit estimate applied following start sprint considered scope change sprint name,5
132,132,GHS-4922,allow field sprint statistic rapid board allow field sprint statistic rapid board show statistic detail plan mode sprint warn estimate item sprint statistic,Allow a numeric field to be specified Sprint tracking statistic for the Rapid Board allow field sprint statistic rapid board show statistic detail plan mode sprint warn estimate item sprint statistic,8
133,133,JSW-4922,allow field sprint statistic rapid board allow field sprint statistic rapid board show statistic detail plan mode sprint warn estimate item sprint statistic,Allow a numeric field to be specified Sprint tracking statistic for the Rapid Board allow field sprint statistic rapid board show statistic detail plan mode sprint warn estimate item sprint statistic,8
134,134,JSW-4966,add detail view cog menu item remove issue sprint cause scope change add detail view cog menu item remove issue sprint cause scope change work mode confirmation notification successfully removed link issue plan mode,Add a detail view cog menu item to remove an issue from a Sprint (DOES cause scope change) add detail view cog menu item remove issue sprint cause scope change work mode confirmation notification successfully removed link issue plan mode,5
135,135,JSW-4967,implement data table chart implement data table chart graph table exact shown graph point time issue shown time table present beginning graph time end table,Implement Data Table for Burndown chart implement data table chart graph table exact shown graph point time issue shown time table present beginning graph time end table,3
136,136,JSW-4970,go best sprint report go best sprint report sprint report go latest finished sprint latest finished sprint go back report always show latest finished sprint,Go to best Sprint in retro report go best sprint report sprint report go latest finished sprint latest finished sprint go back report always show latest finished sprint,3
137,137,JSW-4971,nan,,8
138,138,JSW-4972,allow user configure use estimate allow user configure use estimate configuration describe option show estimate detail view edit make card detail view operate estimate statistic set original time estimate enter estimate first time also update time estimate issue value set already,Allow a user to configure tracking to use Remaining Estimate allow user configure use estimate configuration describe option show estimate detail view edit make card detail view operate estimate statistic set original time estimate enter estimate first time also update time estimate issue value set already,20
139,139,JSW-5004,nan,,3
140,140,JSW-5011,home next home next team home martin link element web item target like link secure link actual update provided secure set target need put web since x condition one turn appropriate,Incoporate the changes to My JIRA home into GH next home next team home martin link element web item target like link secure link actual update provided secure set target need put web since x condition one turn appropriate,1
141,141,JSW-5039,nan,,1
142,142,GHS-5069,figure come sprint statistic value change half way figure come sprint statistic value change half way put data table bottom e added removed sprint even estimate therefore affect add issue sprint estimate change estimate statistic value change table problem particularly bad later remove issue sprint issue addition removal completely hidden table shown scope change,Figure out what to do with issues which come into a sprint with no statistic value and then change half way through figure come sprint statistic value change half way put data table bottom e added removed sprint even estimate therefore affect add issue sprint estimate change estimate statistic value change table problem particularly bad later remove issue sprint issue addition removal completely hidden table shown scope change,8
143,143,JSW-5069,figure come sprint statistic value change half way figure come sprint statistic value change half way put data table bottom e added removed sprint even estimate therefore affect add issue sprint estimate change estimate statistic value change table problem particularly bad later remove issue sprint issue addition removal completely hidden table shown scope change,Figure out what to do with issues which come into a sprint with no statistic value and then change half way through figure come sprint statistic value change half way put data table bottom e added removed sprint even estimate therefore affect add issue sprint estimate change estimate statistic value change table problem particularly bad later remove issue sprint issue addition removal completely hidden table shown scope change,8
144,144,JSW-5072,planner want able show sum estimate upcoming sprint planner want able show sum estimate upcoming sprint want able show sum see show equal board,As a planner I want to be able to show the sum of all issues' remaining estimate in an upcoming sprint planner want able show sum estimate upcoming sprint want able show sum see co show equal board,5
145,145,JSW-5077,would like know upgrade would like know upgrade currently protect upgrade enough need track upgrade upgrade task version time,As an admin I would like to know what greenhopper upgrade tasks are up to would like know upgrade currently protect upgrade enough need track upgrade upgrade task version time,3
146,146,JSW-5085,rearrange agile menu rearrange agile menu configuration option used enable new agile menu recently used top manage classic bottom version board initially choose another one menu click agile work currently e recent classic rapid board,Rearrange the Agile menu rearrange agile menu configuration option used enable new agile menu recently used top manage classic bottom version board initially choose another one menu click agile work currently e recent classic rapid board,8
147,147,JSW-5087,click classic new menu structure give way back click classic new menu structure give way back go classic need notification saying probably want link go back getting page message always say show write copy new menu structure classic longer actively use new learn getting new,MVR: When I click 'Classic...' in the new menu structure give me a way back click classic new menu structure give way back go classic need notification saying probably want link go back getting page message always say show write copy new menu structure classic longer actively use new learn getting new,5
148,148,JSW-5089,change keyboard go board based new agile menu structure change keyboard go board based new agile menu structure make g h go agile make g go agile invisible make g go agile invisible,MVR: Change keyboard shortcuts (Go to Planning Board) etc based on the new Agile menu structure change keyboard go board based new agile menu structure make g h go agile make g go agile invisible make g go agile invisible,5
149,149,JSW-5090,rename issue remove used new agile menu structure rename issue remove used new agile menu structure remove go task rename rapid board agile board,MVR: Rename issue operations (or remove not used ones) when new Agile menu structure is enabled rename issue remove used new agile menu structure remove go task rename rapid board agile board,2
150,150,GHS-5094,nan,,8
151,151,JSW-5094,nan,,8
152,152,JSW-5106,nan,,3
153,153,JSW-5107,rapid board user buggy browser want thrown break rapid board user buggy browser want thrown break use global exception handler uncaught exception showing error rapid board seen couple support browser throw may benign could continue function normally alarm people result raise support could potentially within context page browser even,"As a rapid board user with buggy browser extensions, I don't want exceptions thrown from extensions to break GreenHopper rapid board user buggy browser want thrown break use global exception handler uncaught exception showing error rapid board seen couple support browser throw may benign could continue function normally alarm people result raise support could potentially within context page browser even",5
154,154,JSW-5115,remove scrum rapid board remove scrum rapid board always remove update getting screen still include classic information scrum section update text getting latest news,Remove Scrum Rapid Board from labs remove scrum rapid board always remove update getting screen still include classic information scrum section update text getting latest news,8
155,155,JSW-5118,add option exclude cycle time add option exclude cycle time cycle time included option exclude desired testing q user match server x q setting page x q clearly option x q happen simply displayed calculated x q large period chart adjust properly x,Add option to exclude weekends from cycle time calculations add option exclude cycle time cycle time included option exclude desired testing q user match server x q setting page x q clearly option x q happen simply displayed calculated x q large period chart adjust properly x,2
156,156,GHS-5153,make sprint sensitive make sprint sensitive add option refine sprint,Make CFD in RB Sprint sensitive make sprint sensitive add option refine sprint,13
157,157,JSW-5153,make sprint sensitive make sprint sensitive add option refine sprint,Make CFD in RB Sprint sensitive make sprint sensitive add option refine sprint,13
158,158,JSW-5193,nan,,2
159,159,JSW-5194,nan,,2
160,160,JSW-5195,nan,,2
161,161,JSW-5214,sprint report visually call added removed sprint report visually call added removed styling added third table removed styling added need possible removed table,Sprint Report should visually call out added and removed stories sprint report visually call added removed styling added third table removed styling added need possible removed table,3
162,162,JSW-5215,nan,,2
163,163,JSW-5216,story done column scroll story done column scroll stay selected,When story moved to done column don't scroll to it story done column scroll stay selected,2
164,164,JSW-5218,rapid board shown add shown recently used list rapid board shown add shown recently used list pool backlog data return part list data expanded upon future story incorporate case found backlog pool determine recent query board query project based modify project history smart get inserted history rapid board via gadget effect recent user smart history consider following example board b x seen board ordered rank order x b user current history following order recent first b f g want upset order already history seen desired new b x f g,"When a Rapid Board is shown, add the projects shown in issues to the most recently used list in JIRA rapid board shown add shown recently used list co pool backlog data return part list data expanded upon future story incorporate case found backlog pool determine recent query board query project based modify project history smart get inserted history rapid board via gadget effect recent user smart history consider following example board b x seen board ordered rank order x b user current history following order recent first b f g want upset order already history seen desired new b x f g",8
165,165,GHS-5219,user like rapid board remember board regardless computer user like rapid board remember board regardless computer keep last used server side logged,"As a user, I'd like the Rapid Board to remember which board I'm on regardless of which computer I'm on user like rapid board remember board regardless computer co keep last used server side logged",5
166,166,JSW-5219,user like rapid board remember board regardless computer user like rapid board remember board regardless computer keep last used server side logged,"As a user, I'd like the Rapid Board to remember which board I'm on regardless of which computer I'm on user like rapid board remember board regardless computer co keep last used server side logged",5
167,167,GHS-9587,add ability specify multiple board change configuration add ability specify multiple board change configuration currently owner think would good allow team adjust currently company multiple team use board would like continue one board whole team,Add the ability to specify multiple board administrators so other users can change the configuration (delegated admin) add ability specify multiple board change configuration currently owner think would good allow team adjust currently company multiple team use board would like continue one board whole team,5
168,168,JSW-9587,add ability specify multiple board change configuration add ability specify multiple board change configuration currently owner think would good allow team adjust currently company multiple team use board would like continue one board whole team,Add the ability to specify multiple board administrators so other users can change the configuration (delegated admin) add ability specify multiple board change configuration currently owner think would good allow team adjust currently company multiple team use board would like continue one board whole team,5
169,169,JSW-5255,nan,,3
170,170,JSW-5268,perform work initial parallel perform work initial parallel moment perform three order render rapid board series first get rapid board selector data get rapid board data finally get data case able perform three parallel kick time perform rendering series kill rapid board selection drop perform additional two rest unlikely case someone load rapid board default board,Perform work modes initial XHR calls in parallel perform work initial parallel moment perform three order render rapid board series first get rapid board selector data get rapid board data finally get data case able perform three parallel kick time perform rendering series kill rapid board selection drop perform additional two rest unlikely case someone load rapid board default board,5
171,171,JSW-5289,nan,,1
172,172,JSW-5329,nan,,1
173,173,JSW-5330,user plan mode would like board give warning attempt drag like action explain problem user plan mode would like board give warning attempt drag like action explain problem show warning box possible filter board order rank include link filter section configuration discus testing,"As a user of the PLAN mode, I would like a board that is not draggable to give me a warning when I attempt a drag like action on it and explain what the problem is user plan mode would like board give warning attempt drag like action explain problem co show warning box possible filter board order rank include link filter section configuration discus testing",3
174,174,JSW-5341,plan work report link support opening another tab middle click click plan work report link support opening another tab middle click click middle click click nothing native browser handling code stash since use live handle left click probably edit well code function e return e null e e e e e browser code like code document click function e e return stuff e code want handle left click believe check e test first,Plan|Work|Report links should support opening in another tab with middle click (cmd click) plan work report link support opening another tab middle click click middle click click nothing native browser handling code stash since use live handle left click probably edit well code function e return e null e e e e e browser code like code document click function e e return stuff e code want handle left click believe check e test first,3
175,175,JSW-5348,user work mode would like board give warning attempt rank like action explain problem user work mode would like board give warning attempt rank like action explain problem discus testing,"As a user of the WORK mode, I would like a board that is not rankable to give me a warning when I attempt a rank like action on it and explain what the problem is user work mode would like board give warning attempt rank like action explain problem co discus testing",5
176,176,JSW-5413,expand collapse rapid board expand collapse rapid board rather individual expand collapse function convenient expand collapse one go menu appear bottom menu include keyboard expand collapse decide keyboard current choice minus sign,Expand / Collapse All Swimlanes on the Rapid Board expand collapse rapid board rather individual expand collapse function convenient expand collapse one go co menu appear bottom menu include keyboard expand collapse decide keyboard current choice minus sign,2
177,177,JSW-5418,support need list time end sprint support need list time end sprint manually painful particularly trying reconcile history,"As support, I need an itemized list of the remaining time/items at the end of the Sprint in the burndown support need list time end sprint manually painful particularly trying reconcile history",2
178,178,JSW-5542,team one backlog user like able start multiple team one backlog user like able start multiple testing q many open limit q impact multiple active x q know report jump juggling work mode x q active sprint closed user working x q want view different active raise feature request q removed active sprint problem open bug better handle q one sprint another active sprint q still jump active sprint still open x,"As a multi-team one backlog user, I'd like to be able to start multiple sprints at once team one backlog user like able start multiple testing q many open limit q impact multiple active x q know report jump juggling work mode x q active sprint closed user working x q want view different active raise feature request q removed active sprint problem open bug better handle q one sprint another active sprint q still jump active sprint still open x",3
179,179,JSW-5543,team one backlog user like able pick sprint looking work mode possibly team one backlog user like able pick sprint looking work mode possibly display sprint picker,"As a multi-team one backlog user, I'd like to be able to pick which sprint I'm looking at on work mode (possibly quickfilters?) team one backlog user like able pick sprint looking work mode possibly display sprint picker",5
180,180,JSW-5544,team one backlog user like able pick sprint finish close one team one backlog user like able pick sprint finish close one display name start end date button finish,"As a multi-team one backlog user, I'd like to be able to pick which sprint to finish when I close one team one backlog user like able pick sprint finish close one co display name start end date button finish",5
181,181,JSW-5545,nan,,5
182,182,GHS-5546,store sprint date show chart data table first line store sprint date show chart data table first line historical show entry,Store sprint created date and show on the burndown chart data table as the first line store sprint date show chart data table first line co historical show entry,3
183,183,JSW-5546,store sprint date show chart data table first line store sprint date show chart data table first line historical show entry,Store sprint created date and show on the burndown chart data table as the first line store sprint date show chart data table first line co historical show entry,3
184,184,JSW-5567,nan,,1
185,185,JSW-5568,user like board poll staleness provide notification sane interval user like board poll staleness provide notification sane interval detect page focus stop regularly testing q often poll user define polling interval sec user define interval q change another change undo change aka effective delta client side receive data decide already date thus ignore q user logged thanks separate logic automatically login page request due logged work filter change detail view update poller question probably whether update poller really trigger redirect q user permission see board still get would board open permission q conflict error page well handled q way user disable q conflict multiple open multiple board separately poll though,"As a user, I'd like the board to poll for staleness and provide a notification if there are changes at a sane interval user like board poll staleness provide notification sane interval co detect page focus stop regularly testing q often poll user define polling interval sec user define interval q change another change undo change aka effective delta client side receive data decide already date thus ignore q user logged thanks separate logic automatically login page request due logged work filter change detail view update poller question probably whether update poller really trigger redirect q user permission see board still get would board open permission q conflict error page well handled q way user disable q conflict multiple open multiple board separately poll though",8
186,186,GHS-5569,user would like able use work mode update kill spinner user would like able use work mode update kill spinner allow rank allow quick filter,"As a user, I would like to be able use the work mode while an update is being performed (kill the spinner) user would like able use work mode update kill spinner co allow rank allow quick filter",8
187,187,JSW-5569,user would like able use work mode update kill spinner user would like able use work mode update kill spinner allow rank allow quick filter,"As a user, I would like to be able use the work mode while an update is being performed (kill the spinner) user would like able use work mode update kill spinner co allow rank allow quick filter",8
188,188,JSW-5583,nan,,8
189,189,JSW-5603,supporter like default allow continue use without large error box screen supporter like default allow continue use without large error box screen link read expand container full height box,"As a supporter, I'd like exceptions to be collapsed by default, to allow users to continue to use the app without having a large error box on the screen supporter like default allow continue use without large error box screen co link read expand container full height box",3
190,190,JSW-5616,user want able see estimate rapid board instead original time estimate user want able see estimate rapid board instead original time estimate would normally look sprint board sprint sprint relevant given sprint task estimate therefore visible directly rapid board stead original time estimate give far better overview sprint entire rapid board bonus would nice value directly rapid board work mode lozenge show estimate parent include sub time,As a user I want to be able to see the Remaining Estimate on Rapid Board cards instead of the Original Time Estimate user want able see estimate rapid board instead original time estimate would normally look sprint board sprint sprint relevant given sprint task estimate therefore visible directly rapid board stead original time estimate give far better overview sprint entire rapid board bonus would nice value directly rapid board co work mode lozenge show estimate parent include sub time,2
191,191,JSW-5619,user like see count visible e unfiltered column header user like see count visible e unfiltered column header testing q limit number issue count unlimited currently limited q account multiple yes q properly hidden particular user browse q good yes q good wallboard mode yes,"As a user, I'd like to see the count of visible (i.e. unfiltered) issues in the column header user like see count visible e unfiltered column header testing q limit number issue count unlimited currently limited q account multiple yes q properly hidden particular user browse q good yes q good wallboard mode yes",2
192,192,JSW-5660,user want see median time scrum user want see median time scrum would allow people find median time take fixed arbitrary issue median useful time mean,As a user I want to see median time on scrum/kanban charts user want see median time scrum would allow people find median time take fixed pas arbitrary issue median useful time mean le,1
193,193,GHS-5686,nan,,5
194,194,JSW-5686,nan,,5
195,195,GHS-5690,user like able edit fix version version detail view user like able edit fix version version detail view use frother control entering input e experience view issue,"As a user, I'd like to be able to inline edit the components, fix version and affects version fields in the detail view user like able edit fix version version detail view co use frother control entering input e experience view issue",5
196,196,JSW-5690,user like able edit fix version version detail view user like able edit fix version version detail view use frother control entering input e experience view issue,"As a user, I'd like to be able to inline edit the components, fix version and affects version fields in the detail view user like able edit fix version version detail view co use frother control entering input e experience view issue",5
197,197,JSW-5691,user like know filter configuration tab match filter screen column user like know filter configuration tab match filter screen column something filter tab click column tab testing q alert dismissable warning shown filter tab dismissable q count displayed nope q get message soon issue unmapped whenever view tab issue unmapped current user page refresh load configuration q currently unmapped status unmapped q message immediately disappear last applicable status becomes yes fix last unmapped status view tab longer current user page refresh load configuration,"As a user, I'd like to know in the filter configuration tab that some issues that match my filter are not appearing on my screen because they are not in a column user like know filter configuration tab match filter screen column co something filter tab click column tab testing q alert dismissable warning shown filter tab dismissable q count displayed nope q get message soon issue unmapped whenever view tab issue unmapped current user page refresh load configuration q currently unmapped status unmapped q message immediately disappear last applicable status becomes yes fix last unmapped status view tab longer current user page refresh load configuration",3
198,198,JSW-5703,automatically choosing name next sprint increment number end even word punctuation automatically choosing name next sprint increment number end even word punctuation sprint sprint stash stash,"When automatically choosing a name for the next sprint, increment the number at the end even when there are word characters or punctuation automatically choosing name next sprint increment number end even word punctuation sprint sprint stash stash",1
199,199,JSW-5735,rapid board user like able add remove text custom bottom detail section detail view rapid board user like able add remove text custom bottom detail section detail view configuration per board new tab page text custom field system double check estimation based board text custom field read detail view add remove possible displayed bottom top section tab e underneath fix version read display testing q many text allow unlimited many system added q text custom text type standard custom field text area small text q name attached field nothing happen field assigned id q permission add board owner q added per board per project global per board q remove add text field different position otherwise nothing q user permission see attached field user field applicable scope selected issue e issue type project displayed detail view regardless scope text custom available added already added q field added user detail view open require full page reload detail view refresh see reload detail view q add tab could lead odd behavior case story special currently added q allow text number well moment text q detail view moment read q safe yes,"As a rapid board user, I'd like to be able add/remove text custom fields to the bottom of the detail section of the detail view rapid board user like able add remove text custom bottom detail section detail view co configuration per board new tab page text custom field system double check estimation based board text custom field read detail view add remove possible displayed bottom top section tab e underneath fix version read display testing q many text allow unlimited many system added q text custom text type standard custom field text area small text q name attached field nothing happen field assigned id q permission add board owner q added per board per project global per board q remove add text field different position otherwise nothing q user permission see attached field user field applicable scope selected issue e issue type project displayed detail view regardless scope text custom available added already added q field added user detail view open require full page reload detail view refresh see reload detail view q add tab could lead odd behavior case story special currently added q allow text number well moment text q detail view moment read q safe yes",13
200,200,JSW-5737,user want link user want link new link type need service link unlink valid epic issue type story issue type,"As a user, I want to link scipe to stories user want link co new link type need service link unlink valid epic issue type story issue type",5
201,201,JSW-5771,view issue empty value field sprint view issue empty value field sprint sprint field value correctly displayed issue screen click information sprint value empty bug following issue ide user issue ide connector based issue view information sprint value empty user submit issue sprint value empty sprint value erased side,XML view for issue contains empty value for field SPRINT view issue empty value field sprint sprint field value correctly displayed issue screen click information sprint value empty bug following issue ide user issue ide connector based issue view information sprint value empty user submit issue sprint value empty sprint value erased side,1
202,202,JSW-5773,ability use upcoming sprint value name ability use upcoming sprint value name like ability use notion upcoming sprint instance ahead current open sprint like able filter separately upcoming advanced search would use search query create create within structure note future date need via confluence display find non,Ability to use the Upcoming Sprint value or name in JQL searches ability use upcoming sprint value name like ability use notion upcoming sprint instance ahead current open sprint like able filter separately upcoming advanced search would use search query create create within structure note future date need via confluence display find non,1
203,203,JSW-5831,user would like able configure due date date field detail view user would like able configure due date date field detail view due date resolution date custom date type second restful table go section testing q sure test x q selected day non working day x q change date format field place x q many add detail view x,"As a user, I would like to be able to configure the due date or any other date field on to the detail view user would like able configure due date date field detail view co due date resolution date custom date type second restful table go section testing q sure test x q selected day non working day x q change date format field place x q many add detail view x",5
204,204,JSW-5832,user would like able configure business value field shown detail view user would like able configure business value field shown detail view business value custom type estimate statistic offer add already added show warning configuration page show detail view board testing scrum story handled differently testing q add business value already selected estimate field currently selected estimate field appear list time change estimate field click issue detail tab without refreshing page case nothing try add q added business value setting estimate statistic appear issue detail view configuration message field q allow update properly either x understand one q many add q user cannot edit field q add duplicate q number field another field type think even possible q field added show valid message page show issue detail q limit length input,"As a user, I would like to be able to configure the business value (or any other numeric field) to be shown on the detail view user would like able configure business value field shown detail view co business value custom type estimate statistic offer add already added show warning configuration page show detail view board testing scrum story handled differently testing q add business value already selected estimate field currently selected estimate field appear list time change estimate field click issue detail tab without refreshing page case nothing try add q added business value setting estimate statistic appear issue detail view configuration message field q allow update properly either x understand one q many add q user cannot edit field q add duplicate q number field another field type think even possible q field added show valid message page show issue detail q limit length input",3
205,205,JSW-5833,user would like able configure resolution environment security level shown detail view user would like able configure resolution environment security level shown detail view resolution environment security level testing type story include field assigned field system field delete tried hide see browse page system comment comment permission particular user see error message saying possible access issue security level configuration change board reload issue visible list behavior naming system wide unassigned create custom field name system field like resolution environment security level selectable field list issue detail view tab configuration page,"As a user, I would like to be able to configure the resolution, environment and security level fields to be shown on the detail view user would like able configure resolution environment security level shown detail view co resolution environment security level testing type story include field assigned field system field delete tried hide see browse page system comment comment permission particular user see error message saying possible access issue security level configuration change board reload issue visible list behavior naming system wide unassigned create custom field name system field like resolution environment security level selectable field list issue detail view tab configuration page",2
206,206,JSW-5834,user would like configure label select check radio version shown detail view user would like configure label select check radio version shown detail view label custom select select custom check check radio version custom field testing q many add many like q selectable detail view current state field read q display field multiple comma q problem duplicate field configuration id would hard know one though,"As a user, I would like to configure label, select, check, radio and version fields to be shown on the detail view user would like configure label select check radio version shown detail view co label custom select select custom check check radio version custom field testing q many add many like q selectable detail view current state field read q display field multiple comma q problem duplicate field configuration id would hard know one though",3
207,207,JSW-5835,user would like configure user group custom shown detail view user would like configure user group custom shown detail view user custom field type group custom field type another restful table people section development q many add detail view limit actual added defined custom field limit amount custom displayed q people section rapid board page issue detail view tab third table q notified added board actually added board issue detail view display custom type related people user picker group picker q person group added board permission see aka permission see filter person group know displayed issue detail view rapid board q new tab vertical jump people custom field displayed tab issue detail view people section assignee reporter q user group displayed board link person group displayed person group following link show appropriate error page q user group link still work reflected next refresh data q surprise previously considered x,"As a user, I would like to configure user or group custom fields to be shown on the detail view user would like configure user group custom shown detail view co user custom field type group custom field type another restful table people section development q many add detail view limit actual added defined custom field limit amount custom displayed q people section rapid board page issue detail view tab third table q notified added board actually added board issue detail view display custom type related people user picker group picker q person group added board permission see aka permission see filter person group know displayed issue detail view rapid board q new tab vertical jump people custom field displayed tab issue detail view people section assignee reporter q user group displayed board link person group displayed person group following link show appropriate error page q user group link still work reflected next refresh data q surprise previously considered x",5
208,208,JSW-5841,nan,,1
209,209,JSW-5843,use create od compliant welcome mat respect access requirement use create od compliant welcome mat respect access requirement code copied bridge see studio browse,As a use GH should create OD compliant projects. From the welcome mat it does not respect all-app-access requirement in ondemand use create od compliant welcome mat respect access requirement code copied bridge see studio browse,3
